Actor;Image;Title;Age
Natalie Portman;329;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;334;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;341;Votre Majesté;30
Natalie Portman;347;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;348;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;351;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;353;Votre Majesté;30
Natalie Portman;354;Un hiver à Central Park;28
Natalie Portman;355;Un hiver à Central Park;28
Natalie Portman;356;Un hiver à Central Park;28
Natalie Portman;360;Sex Friends;30
Natalie Portman;371;Black Swan;29
Natalie Portman;373;Black Swan;29
Natalie Portman;374;Black Swan;29
Natalie Portman;381;Black Swan;29
Natalie Portman;383;Black Swan;29
Natalie Portman;384;Black Swan;29
Natalie Portman;386;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;396;Closer, entre adultes consentants;23
Natalie Portman;403;Garden State;23
Natalie Portman;405;Garden State;23
Natalie Portman;407;Garden State;23
Natalie Portman;412;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;415;V pour Vendetta;24
Natalie Portman;424;V pour Vendetta;24
Natalie Portman;427;Brochu in Hesher;29
Natalie Portman;449;Deux Surs pour un roi;27
Natalie Portman;456;Les fantômes de Goya;25
Natalie Portman;457;Les fantômes de Goya;25
Natalie Portman;458;Retour à Cold Mountain;22
Natalie Portman;465;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;467;Ma mère, moi et ma mère;18
Natalie Portman;470;Ma mère, moi et ma mère;18
Natalie Portman;471;Ma mère, moi et ma mère;18
Natalie Portman;485;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;506;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;507;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;508;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;518;Song to Song;36
Natalie Portman;525;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;775;Millepied at an event for The 83rd Annual Academy Awards;30
Natalie Portman;1115;May December;42
Natalie Portman;1117;May December;42
Natalie Portman;1121;Thor: Love and Thunder;41
Natalie Portman;1138;Annihilation;37
Natalie Portman;1139;Closer, entre adultes consentants;23
Natalie Portman;1143;V pour Vendetta;24
Natalie Portman;1146;Jackie;35
Natalie Portman;1147;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;1151;Thor : Le Monde des ténèbres;32
Natalie Portman;1157;Knight of Cups;34
Natalie Portman;1159;Knight of Cups;34
Natalie Portman;1162;Annihilation;37
Natalie Portman;1166;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;1171;Léon;13
Natalie Portman;1182;Brothers;28
Natalie Portman;1188;V pour Vendetta;24
Natalie Portman;1190;V pour Vendetta;24
Natalie Portman;1191;Black Swan;29
Natalie Portman;1202;Annihilation;37
Natalie Portman;1207;Léon;13
Natalie Portman;1211;Jackie;35
Natalie Portman;1214;Jane Got a Gun;34
Natalie Portman;1217;Thor : Le Monde des ténèbres;32
Natalie Portman;1222;Black Swan;29
Natalie Portman;1223;Thor;30
Natalie Portman;1226;Un hiver à Central Park;28
Natalie Portman;1230;Black Swan;29
Natalie Portman;1231;Black Swan;29
Natalie Portman;1232;Black Swan;29
Natalie Portman;1235;V pour Vendetta;24
Natalie Portman;1236;V pour Vendetta;24
Natalie Portman;1237;V pour Vendetta;24
Natalie Portman;1238;Garden State;23
Natalie Portman;1274;Votre Majesté;30
Natalie Portman;1277;Closer, entre adultes consentants;23
Natalie Portman;1280;Brothers;28
Natalie Portman;1307;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;1320;Closer, entre adultes consentants;23
Natalie Portman;1321;Garden State;23
Natalie Portman;1336;À tout jamais: Une histoire de Cendrillon;17
