Actor;Image;Title;Age
Natalie Portman;60;Annihilation;37
Natalie Portman;61;Annihilation;37
Natalie Portman;62;Annihilation;37
Natalie Portman;63;Annihilation;37
Natalie Portman;64;Annihilation;37
Natalie Portman;65;Annihilation;37
Natalie Portman;66;Annihilation;37
Natalie Portman;67;Annihilation;37
Natalie Portman;68;Annihilation;37
Natalie Portman;69;Annihilation;37
Natalie Portman;70;Closer, entre adultes consentants;23
Natalie Portman;71;Closer, entre adultes consentants;23
Natalie Portman;72;Closer, entre adultes consentants;23
Natalie Portman;73;Les fantômes de Goya;25
Natalie Portman;74;Les fantômes de Goya;25
Natalie Portman;75;Les fantômes de Goya;25
Natalie Portman;76;Les fantômes de Goya;25
Natalie Portman;77;Les fantômes de Goya;25
Natalie Portman;78;Les fantômes de Goya;25
Natalie Portman;79;Firth, Natalie Portman, Christian Bale, and Melissa Leo in The 83rd Annual Academy Awards;30
Natalie Portman;80;Annihilation;37
Natalie Portman;81;Annihilation;37
Natalie Portman;82;Annihilation;37
Natalie Portman;83;Annihilation;37
Natalie Portman;84;Annihilation;37
Natalie Portman;85;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;86;Léon;13
Natalie Portman;87;Annihilation;37
Natalie Portman;88;Annihilation;37
Natalie Portman;89;Annihilation;37
Natalie Portman;90;Annihilation;37
Natalie Portman;91;Annihilation;37
Natalie Portman;92;Annihilation;37
Natalie Portman;93;Annihilation;37
Natalie Portman;94;Annihilation;37
Natalie Portman;95;Annihilation;37
Natalie Portman;96;Annihilation;37
Natalie Portman;97;Annihilation;37
Natalie Portman;98;Annihilation;37
Natalie Portman;99;Annihilation;37
Natalie Portman;100;Annihilation;37
Natalie Portman;101;Annihilation;37
Natalie Portman;102;Deux Sœurs pour un roi;27
Natalie Portman;103;The Tonight Show Starring Jimmy Fallon;33
Natalie Portman;104;The Tonight Show Starring Jimmy Fallon;33
Natalie Portman;105;Thor : Le Monde des ténèbres;32
Natalie Portman;106;Thor : Le Monde des ténèbres;32
Natalie Portman;107;Thor : Le Monde des ténèbres;32
Natalie Portman;108;Annihilation;37
Natalie Portman;109;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;110;Jackie;35
Natalie Portman;111;Jackie;35
Natalie Portman;112;Jackie;35
Natalie Portman;113;Jackie;35
Natalie Portman;114;Jackie;35
Natalie Portman;115;Jackie;35
Natalie Portman;116;Jackie;35
Natalie Portman;117;Jackie;35
Natalie Portman;118;Jackie;35
Natalie Portman;119;Jackie;35
Natalie Portman;120;Jackie;35
Natalie Portman;121;Jackie;35
Natalie Portman;122;Jackie;35
Natalie Portman;123;Jackie;35
Natalie Portman;124;Jackie;35
Natalie Portman;125;Jackie;35
Natalie Portman;126;Jackie;35
Natalie Portman;127;Jackie;35
Natalie Portman;128;Jackie;35
Natalie Portman;129;Jackie;35
Natalie Portman;130;Jackie;35
Natalie Portman;131;Jackie;35
Natalie Portman;132;Jackie;35
Natalie Portman;133;Jackie;35
Natalie Portman;134;Jackie;35
Natalie Portman;135;Jackie;35
Natalie Portman;136;Jackie;35
Natalie Portman;137;Jackie;35
Natalie Portman;138;Thor;30
Natalie Portman;139;Thor;30
Natalie Portman;140;Thor;30
Natalie Portman;141;Thor;30
Natalie Portman;142;Thor;30
Natalie Portman;143;Thor;30
Natalie Portman;144;Thor;30
Natalie Portman;145;Thor;30
Natalie Portman;146;Thor : Le Monde des ténèbres;32
Natalie Portman;147;Thor : Le Monde des ténèbres;32
Natalie Portman;148;Song to Song;36
Natalie Portman;149;Song to Song;36
Natalie Portman;150;Song to Song;36
Natalie Portman;151;Song to Song;36
Natalie Portman;152;Léon;13
Natalie Portman;153;Léon;13
Natalie Portman;154;Léon;13
Natalie Portman;155;Léon;13
Natalie Portman;156;Léon;13
Natalie Portman;157;Léon;13
Natalie Portman;158;Léon;13
Natalie Portman;159;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;160;Jackie;35
Natalie Portman;161;Jackie;35
Natalie Portman;162;Jackie;35
Natalie Portman;163;Jackie;35
Natalie Portman;164;Jackie;35
Natalie Portman;165;Jackie;35
Natalie Portman;166;Jackie;35
Natalie Portman;167;Jackie;35
Natalie Portman;168;Jackie;35
Natalie Portman;169;Jackie;35
Natalie Portman;170;Jackie;35
Natalie Portman;171;Jackie;35
Natalie Portman;172;Jackie;35
Natalie Portman;173;Jackie;35
Natalie Portman;174;Jackie;35
Natalie Portman;175;Jackie;35
Natalie Portman;176;Jackie;35
Natalie Portman;177;Jackie;35
Natalie Portman;178;Jackie;35
Natalie Portman;179;Jackie;35
Natalie Portman;180;Jackie;35
Natalie Portman;181;Jackie;35
Natalie Portman;182;Jackie;35
Natalie Portman;183;Jackie;35
Natalie Portman;184;Jackie;35
Natalie Portman;185;Jackie;35
Natalie Portman;186;Jackie;35
Natalie Portman;187;Jackie;35
Natalie Portman;188;Jackie;35
Natalie Portman;189;Jackie;35
Natalie Portman;190;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;191;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;192;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;193;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;194;Black Swan;29
Natalie Portman;195;Black Swan;29
Natalie Portman;196;Black Swan;29
Natalie Portman;197;Black Swan;29
Natalie Portman;198;Black Swan;29
Natalie Portman;199;Black Swan;29
Natalie Portman;200;Black Swan;29
Natalie Portman;201;Black Swan;29
Natalie Portman;202;Black Swan;29
Natalie Portman;203;Black Swan;29
Natalie Portman;204;Black Swan;29
Natalie Portman;205;Black Swan;29
Natalie Portman;206;Black Swan;29
Natalie Portman;207;Black Swan;29
Natalie Portman;208;Brochu in Hesher;29
Natalie Portman;209;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;210;Conan;29
Natalie Portman;211;Conan;29
Natalie Portman;212;Léon;13
Natalie Portman;213;Léon;13
Natalie Portman;214;Léon;13
Natalie Portman;215;Léon;13
Natalie Portman;216;Léon;13
Natalie Portman;217;Léon;13
Natalie Portman;218;Léon;13
Natalie Portman;219;Léon;13
Natalie Portman;220;Léon;13
Natalie Portman;221;Léon;13
Natalie Portman;222;Léon;13
Natalie Portman;223;Jackie;35
Natalie Portman;224;Jackie;35
Natalie Portman;225;Jackie;35
Natalie Portman;226;Jackie;35
Natalie Portman;227;Jackie;35
Natalie Portman;228;Jackie;35
Natalie Portman;229;Jackie;35
Natalie Portman;230;Jackie;35
Natalie Portman;231;Jackie;35
Natalie Portman;232;Jackie;35
Natalie Portman;233;Deux Sœurs pour un roi;27
Natalie Portman;234;Deux Sœurs pour un roi;27
Natalie Portman;235;V pour Vendetta;24
Natalie Portman;236;Conan;29
Natalie Portman;238;Planétarium;35
Natalie Portman;239;Planétarium;35
Natalie Portman;240;Planétarium;35
Natalie Portman;241;Planétarium;35
Natalie Portman;242;Paul McCartney: My Valentine;31
Natalie Portman;243;Paul McCartney: My Valentine;31
Natalie Portman;244;Une histoire d'amour et de ténèbres;34
Natalie Portman;245;Une histoire d'amour et de ténèbres;34
Natalie Portman;246;Une histoire d'amour et de ténèbres;34
Natalie Portman;247;Une histoire d'amour et de ténèbres;34
Natalie Portman;248;Une histoire d'amour et de ténèbres;34
Natalie Portman;249;Une histoire d'amour et de ténèbres;34
Natalie Portman;250;Deux Sœurs pour un roi;27
Natalie Portman;251;Jane Got a Gun;34
Natalie Portman;252;Jane Got a Gun;34
Natalie Portman;253;Jane Got a Gun;34
Natalie Portman;254;Jane Got a Gun;34
Natalie Portman;255;Jane Got a Gun;34
Natalie Portman;256;Knight of Cups;34
Natalie Portman;257;Knight of Cups;34
Natalie Portman;258;Knight of Cups;34
Natalie Portman;259;Knight of Cups;34
Natalie Portman;260;Closer, entre adultes consentants;23
Natalie Portman;261;Closer, entre adultes consentants;23
Natalie Portman;262;Closer, entre adultes consentants;23
Natalie Portman;263;Knight of Cups;34
Natalie Portman;264;Knight of Cups;34
Natalie Portman;265;Knight of Cups;34
Natalie Portman;266;Jane Got a Gun;34
Natalie Portman;267;Jane Got a Gun;34
Natalie Portman;268;Jane Got a Gun;34
Natalie Portman;269;Jane Got a Gun;34
Natalie Portman;270;Jane Got a Gun;34
Natalie Portman;271;Jane Got a Gun;34
Natalie Portman;272;Une histoire d'amour et de ténèbres;34
Natalie Portman;273;Une histoire d'amour et de ténèbres;34
Natalie Portman;274;Une histoire d'amour et de ténèbres;34
Natalie Portman;275;Une histoire d'amour et de ténèbres;34
Natalie Portman;276;Thor : Le Monde des ténèbres;32
Natalie Portman;277;Thor : Le Monde des ténèbres;32
Natalie Portman;278;Thor : Le Monde des ténèbres;32
Natalie Portman;279;Thor : Le Monde des ténèbres;32
Natalie Portman;280;Thor : Le Monde des ténèbres;32
Natalie Portman;281;V pour Vendetta;24
Natalie Portman;282;V pour Vendetta;24
Natalie Portman;283;Thor;30
Natalie Portman;284;Thor;30
Natalie Portman;285;Thor;30
Natalie Portman;286;Thor;30
Natalie Portman;287;Thor;30
Natalie Portman;288;Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;289;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;290;Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;291;Thor;30
Natalie Portman;292;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;293;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;294;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;295;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;296;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;297;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;298;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;299;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;300;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;301;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;302;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;303;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;304;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;305;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;306;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;307;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;308;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;309;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;310;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;311;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;312;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;313;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;314;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;315;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;316;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;317;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;318;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;319;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;320;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;321;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;322;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;323;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;324;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;325;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;326;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;327;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;328;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;329;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;330;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;331;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;332;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;333;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;334;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;335;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;336;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;337;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;338;Votre Majesté;30
Natalie Portman;339;Votre Majesté;30
Natalie Portman;340;Votre Majesté;30
Natalie Portman;341;Votre Majesté;30
Natalie Portman;342;Votre Majesté;30
Natalie Portman;343;Votre Majesté;30
Natalie Portman;344;Votre Majesté;30
Natalie Portman;345;Votre Majesté;30
Natalie Portman;346;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;347;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;348;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;349;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;350;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;351;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;352;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;353;Votre Majesté;30
Natalie Portman;354;Un hiver à Central Park;28
Natalie Portman;355;Un hiver à Central Park;28
Natalie Portman;356;Un hiver à Central Park;28
Natalie Portman;357;Un hiver à Central Park;28
Natalie Portman;358;Kline, Natalie Portman, and Ashton Kutcher in Sex Friends;30
Natalie Portman;359;Sex Friends;30
Natalie Portman;360;Sex Friends;30
Natalie Portman;361;Sex Friends;30
Natalie Portman;362;Sex Friends;30
Natalie Portman;363;Sex Friends;30
Natalie Portman;364;Sex Friends;30
Natalie Portman;365;Sex Friends;30
Natalie Portman;366;Sex Friends;30
Natalie Portman;367;Sex Friends;30
Natalie Portman;368;Votre Majesté;30
Natalie Portman;369;Léon;13
Natalie Portman;370;Léon;13
Natalie Portman;371;Black Swan;29
Natalie Portman;372;Black Swan;29
Natalie Portman;373;Black Swan;29
Natalie Portman;374;Black Swan;29
Natalie Portman;375;Black Swan;29
Natalie Portman;376;Votre Majesté;30
Natalie Portman;377;Votre Majesté;30
Natalie Portman;378;Votre Majesté;30
Natalie Portman;379;Sex Friends;30
Natalie Portman;380;Black Swan;29
Natalie Portman;381;Black Swan;29
Natalie Portman;382;Black Swan;29
Natalie Portman;383;Black Swan;29
Natalie Portman;384;Black Swan;29
Natalie Portman;385;Black Swan;29
Natalie Portman;386;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;387;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;388;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;389;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;390;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;391;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;392;Closer, entre adultes consentants;23
Natalie Portman;393;Closer, entre adultes consentants;23
Natalie Portman;394;Closer, entre adultes consentants;23
Natalie Portman;395;Closer, entre adultes consentants;23
Natalie Portman;396;Closer, entre adultes consentants;23
Natalie Portman;397;Closer, entre adultes consentants;23
Natalie Portman;398;Closer, entre adultes consentants;23
Natalie Portman;399;Closer, entre adultes consentants;23
Natalie Portman;400;Closer, entre adultes consentants;23
Natalie Portman;401;Closer, entre adultes consentants;23
Natalie Portman;402;Closer, entre adultes consentants;23
Natalie Portman;403;Garden State;23
Natalie Portman;404;Garden State;23
Natalie Portman;405;Garden State;23
Natalie Portman;406;Garden State;23
Natalie Portman;407;Garden State;23
Natalie Portman;408;Clarke, Jesse Jensen, Matt Sloan, Leonard L. Thomas, Mary Oyaya, Orli Shoshan, and Lily Nyamwasa in Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;409;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;410;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;411;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;412;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;413;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;414;V pour Vendetta;24
Natalie Portman;415;V pour Vendetta;24
Natalie Portman;416;V pour Vendetta;24
Natalie Portman;417;V pour Vendetta;24
Natalie Portman;418;V pour Vendetta;24
Natalie Portman;419;V pour Vendetta;24
Natalie Portman;420;V pour Vendetta;24
Natalie Portman;421;V pour Vendetta;24
Natalie Portman;422;V pour Vendetta;24
Natalie Portman;423;V pour Vendetta;24
Natalie Portman;424;V pour Vendetta;24
Natalie Portman;425;V pour Vendetta;24
Natalie Portman;426;V pour Vendetta;24
Natalie Portman;427;Brochu in Hesher;29
Natalie Portman;428;Brothers;28
Natalie Portman;429;Brothers;28
Natalie Portman;430;Brothers;28
Natalie Portman;431;Brothers;28
Natalie Portman;432;Brothers;28
Natalie Portman;433;New York, I Love You;27
Natalie Portman;434;Brothers;28
Natalie Portman;436;Projet Haute Couture;23
Natalie Portman;437;Projet Haute Couture;23
Natalie Portman;438;Projet Haute Couture;23
Natalie Portman;439;Projet Haute Couture;23
Natalie Portman;440;Deux Sœurs pour un roi;27
Natalie Portman;441;Deux Sœurs pour un roi;27
Natalie Portman;442;Deux Sœurs pour un roi;27
Natalie Portman;443;Deux Sœurs pour un roi;27
Natalie Portman;444;Deux Sœurs pour un roi;27
Natalie Portman;445;Deux Sœurs pour un roi;27
Natalie Portman;446;Deux Sœurs pour un roi;27
Natalie Portman;447;Deux Sœurs pour un roi;27
Natalie Portman;448;Deux Sœurs pour un roi;27
Natalie Portman;449;Deux Sœurs pour un roi;27
Natalie Portman;450;Chadwick, Scarlett Johansson, and Deborah Saban in Deux Sœurs pour un roi;27
Natalie Portman;451;Hoffman and Natalie Portman in Le Merveilleux Magasin de Mr. Magorium;26
Natalie Portman;452;Deux Sœurs pour un roi;27
Natalie Portman;453;Deux Sœurs pour un roi;27
Natalie Portman;454;Actors Studio;13
Natalie Portman;455;My Blueberry Nights;26
Natalie Portman;456;Les fantômes de Goya;25
Natalie Portman;457;Les fantômes de Goya;25
Natalie Portman;458;Retour à Cold Mountain;22
Natalie Portman;459;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;464;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;465;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;466;Tout le monde dit I love you;15
Natalie Portman;467;Ma mère, moi et ma mère;18
Natalie Portman;468;Ma mère, moi et ma mère;18
Natalie Portman;469;Ma mère, moi et ma mère;18
Natalie Portman;470;Ma mère, moi et ma mère;18
Natalie Portman;471;Ma mère, moi et ma mère;18
Natalie Portman;472;Ma mère, moi et ma mère;18
Natalie Portman;473;Ma mère, moi et ma mère;18
Natalie Portman;474;Ma mère, moi et ma mère;18
Natalie Portman;475;Ma mère, moi et ma mère;18
Natalie Portman;479;Lady in the Lake;43
Natalie Portman;480;Annihilation;37
Natalie Portman;481;May December;42
Natalie Portman;482;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;483;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;484;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;485;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;486;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;487;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;488;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;489;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;490;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;491;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;500;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;501;Annihilation;37
Natalie Portman;502;Annihilation;37
Natalie Portman;503;Annihilation;37
Natalie Portman;504;Annihilation;37
Natalie Portman;505;Annihilation;37
Natalie Portman;506;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;507;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;508;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;509;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;510;Star Wars, épisode I : La Menace fantôme;18
Natalie Portman;511;Une histoire d'amour et de ténèbres;34
Natalie Portman;512;Paul McCartney: My Valentine;31
Natalie Portman;513;Paul McCartney: My Valentine;31
Natalie Portman;514;Paul McCartney: My Valentine;31
Natalie Portman;515;Paul McCartney: My Valentine;31
Natalie Portman;516;Paul McCartney: My Valentine;31
Natalie Portman;517;Song to Song;36
Natalie Portman;518;Song to Song;36
Natalie Portman;519;Song to Song;36
Natalie Portman;520;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;521;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;522;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;523;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;524;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;525;Star Wars, épisode III : La Revanche des Sith;24
Natalie Portman;529;Lady in the Lake;43
Natalie Portman;530;Lady in the Lake;43
Natalie Portman;537;81st Golden Globe Awards;43
Natalie Portman;538;81st Golden Globe Awards;43
Natalie Portman;539;May December;42
Natalie Portman;542;May December;42
Natalie Portman;543;May December;42
Natalie Portman;544;May December;42
Natalie Portman;545;May December;42
Natalie Portman;546;May December;42
Natalie Portman;547;May December;42
Natalie Portman;548;May December;42
Natalie Portman;549;May December;42
Natalie Portman;550;May December;42
Natalie Portman;551;May December;42
Natalie Portman;552;May December;42
Natalie Portman;553;May December;42
Natalie Portman;554;May December;42
Natalie Portman;556;May December;42
Natalie Portman;557;May December;42
Natalie Portman;558;May December;42
Natalie Portman;559;May December;42
Natalie Portman;560;May December;42
Natalie Portman;561;May December;42
Natalie Portman;562;May December;42
Natalie Portman;563;May December;42
Natalie Portman;567;Thor: Love and Thunder;41
Natalie Portman;568;Thor: Love and Thunder;41
Natalie Portman;569;Thor: Love and Thunder;41
Natalie Portman;570;Thor: Love and Thunder;41
Natalie Portman;575;Léon;13
Natalie Portman;576;Léon;13
Natalie Portman;579;The Oscars;39
Natalie Portman;580;The Oscars;39
Natalie Portman;581;The Oscars;39
Natalie Portman;582;The Oscars;39
Natalie Portman;583;The Oscars;39
Natalie Portman;584;The Oscars;39
Natalie Portman;585;Millepied at an event for The Oscars;39
Natalie Portman;586;The Oscars;39
Natalie Portman;587;Queen & Slim;38
Natalie Portman;588;Queen & Slim;38
Natalie Portman;589;Feige, and Chris Hemsworth at an event for Thor: Love and Thunder;41
Natalie Portman;590;Thor: Love and Thunder;41
Natalie Portman;591;Feige at an event for Thor: Love and Thunder;41
Natalie Portman;592;Thor: Love and Thunder;41
Natalie Portman;593;Feige, Chris Hemsworth, and Tessa Thompson at an event for Thor: Love and Thunder;41
Natalie Portman;594;Feige, Chris Hemsworth, and Tessa Thompson at an event for Thor: Love and Thunder;41
Natalie Portman;595;Thor: Love and Thunder;41
Natalie Portman;596;Feige, Chris Hemsworth, and Tessa Thompson at an event for Thor: Love and Thunder;41
Natalie Portman;597;Thor: Love and Thunder;41
Natalie Portman;598;Feige, Chris Hemsworth, and Tessa Thompson at an event for Thor: Love and Thunder;41
Natalie Portman;599;Thor: Love and Thunder;41
Natalie Portman;605;Thor: Love and Thunder;41
Natalie Portman;606;Avengers: Endgame;38
Natalie Portman;607;Avengers: Endgame;38
Natalie Portman;608;Star Wars, épisode II : L'Attaque des clones;21
Natalie Portman;612;Vox Lux;37
Natalie Portman;614;Vox Lux;37
Natalie Portman;615;Vox Lux;37
Natalie Portman;616;Vox Lux;37
Natalie Portman;617;Vox Lux;37
Natalie Portman;618;Annihilation;37
Natalie Portman;621;The 75th Annual Golden Globe Awards;37
Natalie Portman;622;The 75th Annual Golden Globe Awards;37
Natalie Portman;623;The 75th Annual Golden Globe Awards;37
Natalie Portman;624;at an event for The 75th Annual Golden Globe Awards;37
Natalie Portman;625;The 75th Annual Golden Globe Awards;37
Natalie Portman;626;2011 Golden Globe Awards;30
Natalie Portman;643;The 77th Annual Academy Awards;24
Natalie Portman;644;The 74th Annual Golden Globe Awards;36
Natalie Portman;645;The 74th Annual Golden Globe Awards;36
Natalie Portman;646;The 74th Annual Golden Globe Awards;36
Natalie Portman;647;Millepied at an event for The 74th Annual Golden Globe Awards;36
Natalie Portman;648;The 74th Annual Golden Globe Awards;36
Natalie Portman;668;Jackie;35
Natalie Portman;669;Jackie;35
Natalie Portman;685;The Tonight Show Starring Jimmy Fallon;33
Natalie Portman;686;Une histoire d'amour et de ténèbres;34
Natalie Portman;687;Une histoire d'amour et de ténèbres;34
Natalie Portman;688;Millepied at an event for La Tête haute;34
Natalie Portman;691;Sicario;34
Natalie Portman;692;Sicario;34
Natalie Portman;693;Une histoire d'amour et de ténèbres;34
Natalie Portman;694;Une histoire d'amour et de ténèbres;34
Natalie Portman;695;Une histoire d'amour et de ténèbres;34
Natalie Portman;696;Une histoire d'amour et de ténèbres;34
Natalie Portman;697;Une histoire d'amour et de ténèbres;34
Natalie Portman;698;Une histoire d'amour et de ténèbres;34
Natalie Portman;699;Une histoire d'amour et de ténèbres;34
Natalie Portman;700;Une histoire d'amour et de ténèbres;34
Natalie Portman;701;Une histoire d'amour et de ténèbres;34
Natalie Portman;704;The Oscars;34
Natalie Portman;705;The Oscars;34
Natalie Portman;706;The Oscars;34
Natalie Portman;707;Knight of Cups;34
