Actor;Image;Title;Age
Tom Cruise;328;Jerry Maguire;34
Tom Cruise;329;Jerry Maguire;34
Tom Cruise;335;Vanilla Sky;39
Tom Cruise;338;Top Gun;24
Tom Cruise;339;Conan;48
Tom Cruise;341;Jack Reacher: Never Go Back;54
Tom Cruise;345;Jack Reacher: Never Go Back;54
Tom Cruise;362;Jack Reacher: Never Go Back;54
Tom Cruise;363;Taps;19
Tom Cruise;366;Taps;19
Tom Cruise;368;Taps;19
Tom Cruise;373;Hoffman in Rain Man;26
Tom Cruise;374;Rain Man;26
Tom Cruise;377;Hoffman in Rain Man;26
Tom Cruise;391;Mission: Impossible - Rogue Nation;53
Tom Cruise;398;The Daily Show;34
Tom Cruise;399;Charlie Rose;29
Tom Cruise;401;Magnolia;37
Tom Cruise;402;Top Gun;24
Tom Cruise;407;Entretien avec un vampire;32
Tom Cruise;415;Des hommes d'honneur;30
Tom Cruise;417;Horizons lointains;30
Tom Cruise;422;Eyes Wide Shut;37
Tom Cruise;428;Edge of Tomorrow;52
Tom Cruise;431;Edge of Tomorrow;52
Tom Cruise;440;Edge of Tomorrow;52
Tom Cruise;441;Edge of Tomorrow;52
Tom Cruise;449;Mission: Impossible;34
Tom Cruise;458;Mission: Impossible;34
Tom Cruise;463;Edge of Tomorrow;52
Tom Cruise;466;Edge of Tomorrow;52
Tom Cruise;477;Top Gun;24
Tom Cruise;483;Top Gun;24
Tom Cruise;487;Top Gun;24
Tom Cruise;488;Top Gun;24
Tom Cruise;489;Top Gun;24
Tom Cruise;492;Top Gun;24
Tom Cruise;494;Top Gun;24
Tom Cruise;501;Oblivion;51
Tom Cruise;512;Jack Reacher;50
Tom Cruise;514;Jack Reacher;50
Tom Cruise;518;Jack Reacher;50
Tom Cruise;522;Jack Reacher;50
Tom Cruise;527;Jack Reacher;50
Tom Cruise;529;Jack Reacher;50
Tom Cruise;530;Jack Reacher;50
Tom Cruise;542;Mission: Impossible - Protocole fantôme;49
Tom Cruise;544;Mission: Impossible - Protocole fantôme;49
Tom Cruise;554;Mission: Impossible;34
Tom Cruise;555;Mission: Impossible;34
Tom Cruise;561;Mission: Impossible - Protocole fantôme;49
Tom Cruise;572;Walkyrie;46
Tom Cruise;573;Walkyrie;46
Tom Cruise;583;Rain Man;26
Tom Cruise;588;Lions et agneaux;45
Tom Cruise;595;Top Gun;24
Tom Cruise;598;Top Gun;24
Tom Cruise;605;Jerry Maguire;34
Tom Cruise;606;Jerry Maguire;34
Tom Cruise;608;Vanilla Sky;39
Tom Cruise;610;La firme;31
Tom Cruise;612;Risky Business;21
Tom Cruise;614;Risky Business;21
Tom Cruise;620;L'esprit d'équipe;21
Tom Cruise;622;Magnolia;37
Tom Cruise;638;Le Dernier Samouraï;41
Tom Cruise;645;Le Dernier Samouraï;41
Tom Cruise;653;Minority Report;40
Tom Cruise;658;Minority Report;40
Tom Cruise;660;Minority Report;40
Tom Cruise;661;Minority Report;40
Tom Cruise;662;Minority Report;40
Tom Cruise;679;La Guerre des mondes;43
Tom Cruise;686;La Guerre des mondes;43
Tom Cruise;687;La Guerre des mondes;43
Tom Cruise;690;Chatwin, and Dakota Fanning in La Guerre des mondes;43
Tom Cruise;693;La Guerre des mondes;43
Tom Cruise;697;La Guerre des mondes;43
Tom Cruise;703;Mission: Impossible III;44
Tom Cruise;706;Mission: Impossible III;44
Tom Cruise;710;Mission: Impossible III;44
Tom Cruise;726;Collatéral;42
Tom Cruise;727;Collatéral;42
Tom Cruise;728;Collatéral;42
Tom Cruise;766;Jours de tonnerre;28
Tom Cruise;770;Cocktail;26
Tom Cruise;776;Lions et agneaux;45
Tom Cruise;777;Lions et agneaux;45
Tom Cruise;778;Mission: Impossible III;44
Tom Cruise;786;La Guerre des mondes;43
Tom Cruise;797;Collatéral;42
Tom Cruise;802;Le Dernier Samouraï;41
Tom Cruise;807;Minority Report;40
Tom Cruise;809;Farrell in Minority Report;40
Tom Cruise;810;L'esprit d'équipe;21
Tom Cruise;812;Vanilla Sky;39
Tom Cruise;911;Mission: Impossible;34
Tom Cruise;922;Barry Seal: American Traffic;55
Tom Cruise;1779;Top Gun: Maverick;60
Tom Cruise;1784;Top Gun: Maverick;60
Tom Cruise;1788;Né un 4 juillet;27
Tom Cruise;1819;Jack Reacher: Never Go Back;54
Tom Cruise;1821;Jack Reacher: Never Go Back;54
Tom Cruise;1823;Oblivion;51
Tom Cruise;1835;Né un 4 juillet;27
Tom Cruise;1838;Le Dernier Samouraï;41
Tom Cruise;1840;La Guerre des mondes;43
Tom Cruise;1846;Top Gun;24
Tom Cruise;1847;Cocktail;26
Tom Cruise;1850;Vanilla Sky;39
Tom Cruise;1852;La firme;31
Tom Cruise;1858;La Guerre des mondes;43
Tom Cruise;1859;Le Dernier Samouraï;41
Tom Cruise;1862;La Guerre des mondes;43
Tom Cruise;1866;Barry Seal: American Traffic;55
Tom Cruise;1867;Barry Seal: American Traffic;55
Tom Cruise;1889;Jack Reacher: Never Go Back;54
Tom Cruise;1891;La Momie;55
Tom Cruise;1897;Jack Reacher: Never Go Back;54
Tom Cruise;1908;Cocktail;26
Tom Cruise;1913;Vanilla Sky;39
Tom Cruise;1935;Oblivion;51
Tom Cruise;1936;Top Gun;24
Tom Cruise;1937;Jack Reacher;50
Tom Cruise;1941;Jack Reacher;50
Tom Cruise;1944;Mission: Impossible - Protocole fantôme;49
Tom Cruise;1950;Le Dernier Samouraï;41
Tom Cruise;1951;Le Dernier Samouraï;41
Tom Cruise;1956;The Hour;42
Tom Cruise;1968;Mission: Impossible;34
Tom Cruise;1970;Scott Thomas in Mission: Impossible;34
Tom Cruise;1978;Cocktail;26
Tom Cruise;1979;Cocktail;26
Tom Cruise;1986;Jack Reacher;50
Tom Cruise;1993;Risky Business;21
Tom Cruise;1995;Cocktail;26
Tom Cruise;2025;La Guerre des mondes;43
